,sentence_id,cosine_similarity,pearson_correlation,js_divergence
58,58,0.5358342307851968,0.3375294044576838,0.28158596829727894
59,59,0.0979194944292004,0.12769310303582973,0.4395149075585176
60,60,-0.7999136199788628,-0.7852962265405742,0.4836518387703168
61,61,0.5251376808067514,0.6824932338343125,0.3614385230453897
62,62,-0.37331518625960963,-0.45717628896557116,0.519550147568536
63,63,0.9101620133052886,0.9023814369728154,0.30751424079697587
64,64,-0.6838046910578806,-0.9580047913497224,0.6615901623561675
65,65,-0.15636222038970238,-0.10090529606672857,0.2997556860272245
66,66,0.6545393265256837,0.6306146117618959,0.21719243658326906
67,67,0.4190756311191657,0.45155356926908236,0.3687326745779304
68,68,-0.7675903522310373,-0.7459239686045906,0.6120711738664536
69,69,0.746604646299771,0.6753084856615221,0.2357898133969831
70,70,0.6422962854889949,0.4008358251873609,0.34791074983318526
71,71,0.7268793278102859,0.6140792335704287,0.28766222786356765
72,72,-0.4076978173891185,-0.5449599708176306,0.48737410099806505
73,73,0.3334926206530893,0.2110942262872812,0.43685336873468983
74,74,0.5809562575765952,0.4461362173290534,0.3511054739328926
75,75,0.4990132415108625,0.5331436314923187,0.32146988296193413
76,76,-0.35025590218960795,-0.2794466860179276,0.3775670398375187
77,77,-0.44816649742262776,-0.21185850883029148,0.3947229856997466
78,78,-0.3863284193611176,-0.3020047677789178,0.5061888892897544
79,79,-0.22476947401831274,-0.22312129147300452,0.5447697746116064
80,80,-0.5552899691080896,-0.5373136650808217,0.45996919775939904
81,81,0.10713155298858741,0.23642522637205626,0.31082031619649364
82,82,0.24294144275391316,0.11733239624710234,0.36994787961772096
83,83,0.529735924677728,0.7593666760960323,0.22743824195383594
84,84,-0.5683076878305083,-0.5669391299172457,0.36357484018482933
85,85,-0.4188128031873568,-0.41150200655233626,0.4624382094696361
86,86,0.36533025429820304,0.2891308827750704,0.37721833562886187
87,87,0.3587798639919425,0.3331056473963871,0.2160837681702844
88,88,0.34225725847642763,0.5422624677754181,0.4254601049161064
89,89,-0.33020411438985964,-0.1935450555159035,0.39115721918430213
90,90,0.039059298690994025,-0.014858131880619244,0.25795879559474083
91,91,0.6488826483242081,0.6375179421274247,0.24649943695557197
92,92,0.4551497460834092,0.34809907036958676,0.3312920730704223
93,93,0.16720528998148568,0.3105491998586207,0.4053820924871405
94,94,0.5448527923434906,0.49469131693075014,0.27298209704711435
95,95,-0.13632621796315755,0.14520171567565782,0.4570112556121171
96,96,0.390810982946315,0.4487409848907863,0.25299224744209253
97,97,0.6979830287017287,0.6828055486847381,0.28387410802919527
98,98,-0.33409959360913005,0.7525798301795152,0.25256151736613996
99,99,0.8148668698687507,0.7857569590477694,0.18723887674629558
100,100,0.41308312618047405,0.2467300102885952,0.21435653722891287
101,101,0.31162133045843776,0.4228853004888208,0.3451746013739317
102,102,-0.6928403568404805,-0.6210047808521493,0.44494673979125543
103,103,0.47484905135909256,0.5668441367450977,0.39432835770180813
104,104,0.6129053193442883,0.5426476683299449,0.2760788194656739
105,105,-0.38448431723152726,-0.4609927731440834,0.3591205652369229
106,106,0.518904507854995,0.5718727352244359,0.438249344669468
107,107,0.7191673057710379,0.7126782808507889,0.3300285724861507
108,108,-0.11964839727392446,-0.20307178161803507,0.33501238634027486
109,109,0.4137597612569254,0.45942509096196127,0.16909331239973657
110,110,-0.7410958783054891,-0.5497785595570179,0.44397460132835453
111,111,0.4065699001722344,0.27114846939582693,0.29931775762474877
112,112,0.36160162185464306,0.18264094439470857,0.4499342913117825
113,113,0.44396635240460425,0.4673243594545582,0.22853876169928955
114,114,0.8163956974954453,0.8190394098555569,0.20883902891206338
115,115,-0.3837242208824827,-0.4924761825782625,0.5587591296489838
116,116,0.7002959938713162,0.6984900131888482,0.21961529023487059
117,117,0.831897763360837,0.8281395156000784,0.25559042198005816
118,118,-0.23311202979504936,-0.2326809496178263,0.40830712986030554
119,119,0.5561530476039362,0.5045248962030089,0.16981183915439726
120,120,0.6117299905042513,0.705599151720728,0.23058749197652975
